title_id,title_type,primary_title,original_title,year,runtime_minutes,genres,country
tt0038406,movie,Centennial Summer,Centennial Summer,1946,102,"History,Music,Romance",USA
tt0038409,movie,The Chase,The Chase,1946,86,"Crime,Film-Noir,Thriller",USA
tt0038411,movie,Child of Divorce,Child of Divorce,1946,62,Drama,USA
tt0038415,movie,Cinderella Jones,Cinderella Jones,1946,90,"Comedy,Music,Romance",USA
tt0038416,movie,Claudia and David,Claudia and David,1946,78,"Comedy,Drama",USA
tt0038417,movie,Cloak and Dagger,Cloak and Dagger,1946,106,"Adventure,Film-Noir,Romance",USA
tt0038418,movie,A Close Call for Boston Blackie,A Close Call for Boston Blackie,1946,60,"Crime,Drama,Mystery",USA
tt0038419,movie,Cluny Brown,Cluny Brown,1946,100,"Comedy,Romance,War",USA
tt0038420,movie,The Cockeyed Miracle,The Cockeyed Miracle,1946,81,"Comedy,Fantasy",USA
tt0038424,movie,Copie conforme,Copie conforme,1947,105,"Comedy,Crime,Romance",France
tt0038427,movie,Courage of Lassie,Courage of Lassie,1946,92,"Adventure,Drama,Family",USA
tt0038429,movie,Crack-Up,Crack-Up,1946,93,"Crime,Drama,Film-Noir",USA
tt0038430,movie,Crime Doctor's Man Hunt,Crime Doctor's Man Hunt,1946,61,"Crime,Drama,Thriller",USA
tt0038433,movie,The Crime of Bordadores Street,El crimen de la calle de Bordadores,1946,92,"Crime,Drama,Musical",Spain
tt0038434,movie,Criminal Court,Criminal Court,1946,60,"Crime,Drama",USA
tt0038435,movie,The Crimson Ghost,The Crimson Ghost,1946,167,"Action,Adventure,Crime",USA
tt0038449,movie,Dangerous Money,Dangerous Money,1946,66,"Crime,Mystery,Thriller",USA
tt0038452,movie,Dark Alibi,Dark Alibi,1946,61,Mystery,USA
tt0038453,movie,The Dark Corner,The Dark Corner,1946,99,"Crime,Drama,Film-Noir",USA
tt0038455,movie,The Dark Mirror,The Dark Mirror,1946,85,"Crime,Drama,Film-Noir",USA
tt0038458,movie,Deadline at Dawn,Deadline at Dawn,1946,83,"Film-Noir,Mystery,Romance",USA
tt0038461,movie,Deception,Deception,1946,115,"Crime,Drama,Film-Noir",USA
tt0038462,movie,Decoy,Decoy,1946,76,"Crime,Drama,Film-Noir",USA
tt0038466,movie,Desert Command,Desert Command,1946,70,"Action,Adventure,Mystery",USA
tt0038468,movie,It Rains on Our Love,Det regnar på vår kärlek,1946,95,"Drama,Romance",Sweden
tt0038470,movie,Devil Bat's Daughter,Devil Bat's Daughter,1946,67,Horror,USA
tt0038471,movie,The Devil's Mask,The Devil's Mask,1946,65,"Crime,Mystery",USA
tt0038472,movie,The Devil's Playground,The Devil's Playground,1946,65,Western,USA
tt0038474,movie,Devotion,Devotion,1946,107,"Biography,Drama",USA
tt0038476,movie,Devil in the Flesh,Le diable au corps,1947,110,"Drama,Romance",France
tt0038477,movie,The Diary of a Chambermaid,The Diary of a Chambermaid,1946,86,"Drama,Romance",USA
tt0038478,movie,Dick Tracy vs. Cueball,Dick Tracy vs. Cueball,1946,62,"Action,Crime,Mystery",USA
tt0038480,movie,Dirty Gertie from Harlem U.S.A.,Dirty Gertie from Harlem U.S.A.,1946,65,Drama,USA
tt0038482,movie,"Ditte, Child of Man",Ditte menneskebarn,1946,99,Drama,Denmark
tt0038484,movie,Do You Love Me,Do You Love Me,1946,91,"Musical,Romance",USA
tt0038492,movie,Dragonwyck,Dragonwyck,1946,103,"Drama,Mystery,Romance",USA
tt0038494,movie,Dressed to Kill,Dressed to Kill,1946,76,"Crime,Mystery",USA
tt0038497,movie,Sunshine Follows Rain,Driver dagg faller regn,1946,102,"Drama,Romance",Sweden
tt0038498,movie,Dual Alibi,Dual Alibi,1947,81,"Crime,Drama",UK
tt0038499,movie,Duel in the Sun,Duel in the Sun,1946,146,"Drama,Romance,Western",USA
tt0038505,movie,Easy to Wed,Easy to Wed,1946,106,"Comedy,Romance",USA
tt0038510,movie,Enamorada,Enamorada,1946,99,"Drama,Romance,War",Mexico
tt0038514,movie,The Face of Marble,The Face of Marble,1946,72,Horror,USA
tt0038517,movie,Faithful in My Fashion,Faithful in My Fashion,1946,81,"Comedy,Romance",USA
tt0038518,movie,The Falcon's Adventure,The Falcon's Adventure,1946,61,"Crime,Drama,Mystery",USA
tt0038519,movie,The Falcon's Alibi,The Falcon's Alibi,1946,61,"Adventure,Crime,Drama",USA
tt0038520,movie,Fame Is the Spur,Fame Is the Spur,1947,116,Drama,UK
tt0038524,movie,Fear,Fear,1946,68,"Drama,Film-Noir,Mystery",USA
tt0038529,movie,Flight to Nowhere,Flight to Nowhere,1946,79,"Crime,Drama,Film-Noir",USA
tt0038531,movie,The Flying Serpent,The Flying Serpent,1946,59,Horror,USA
tt0038532,movie,Fool's Gold,Fool's Gold,1946,63,Western,USA
tt0038533,movie,Four Hearts,Serdtsa chetyryokh,1945,88,"Comedy,Romance",Soviet Union
tt0038537,movie,From This Day Forward,From This Day Forward,1946,95,"Drama,Romance,War",USA
tt0038547,movie,Gallant Bess,Gallant Bess,1946,100,"Drama,War",USA
tt0038549,movie,A Game of Death,A Game of Death,1945,72,Adventure,USA
tt0038559,movie,Gilda,Gilda,1946,110,"Drama,Film-Noir,Romance",USA
tt0038574,movie,Great Expectations,Great Expectations,1946,118,"Adventure,Drama,Mystery",UK
tt0038575,movie,The Great Morgan,The Great Morgan,1946,57,"Comedy,Musical",USA
tt0038577,movie,Green for Danger,Green for Danger,1946,91,"Comedy,Crime,Mystery",UK
tt0038578,movie,The Green Years,The Green Years,1946,127,Drama,USA
tt0038589,movie,The Harvey Girls,The Harvey Girls,1946,102,"Comedy,Musical,Western",USA
tt0038592,movie,Heartbeat,Heartbeat,1946,102,"Drama,Romance",USA
tt0038593,movie,Heldorado,Heldorado,1946,70,Western,USA
tt0038598,movie,Her Sister's Secret,Her Sister's Secret,1946,86,Drama,USA
tt0038606,movie,Holiday in Mexico,Holiday in Mexico,1946,128,"Animation,Comedy,Musical",USA
tt0038611,movie,Home in Oklahoma,Home in Oklahoma,1946,72,"Action,Music,Western",USA
tt0038613,movie,"Home, Sweet Homicide","Home, Sweet Homicide",1946,90,"Adventure,Comedy,Crime",USA
tt0038615,movie,The Hoodlum Saint,The Hoodlum Saint,1946,91,"Drama,Music",USA
tt0038621,movie,House of Horrors,House of Horrors,1946,65,"Adventure,Crime,Horror",USA
tt0038622,movie,Humoresque,Humoresque,1946,125,"Drama,Music,Romance",USA
tt0038629,movie,I've Always Loved You,I've Always Loved You,1946,117,"Drama,Musical,Romance",USA
tt0038631,movie,L'idiot,L'idiot,1946,101,Drama,France
tt0038632,movie,If I'm Lucky,If I'm Lucky,1946,78,"Comedy,Music,Romance",USA
tt0038636,movie,In Fast Company,In Fast Company,1946,63,"Action,Adventure,Comedy",USA
tt0038640,movie,The Inner Circle,The Inner Circle,1946,57,"Film-Noir,Mystery",USA
tt0038643,movie,Inside Job,Inside Job,1946,65,"Crime,Drama,Film-Noir",USA
tt0038646,movie,Somewhere in Berlin,Irgendwo in Berlin,1946,80,Drama,Germany
tt0038648,movie,It Shouldn't Happen to a Dog,It Shouldn't Happen to a Dog,1946,70,"Action,Adventure,Comedy",USA
tt0038650,movie,It's a Wonderful Life,It's a Wonderful Life,1946,130,"Drama,Family,Fantasy",USA
tt0038652,movie,Janie Gets Married,Janie Gets Married,1946,89,"Comedy,Romance",USA
tt0038661,movie,The Jolson Story,The Jolson Story,1946,128,"Biography,Drama,Music",USA
tt0038662,movie,Josei no shôri,Josei no shôri,1946,84,Drama,Japan
tt0038663,movie,Journey Together,Journey Together,1945,95,"Drama,War",UK
tt0038665,movie,Just Before Dawn,Just Before Dawn,1946,65,"Crime,Drama,Mystery",USA
tt0038666,movie,The Stone Flower,Kamennyy tsvetok,1946,89,"Adventure,Drama,Family",Soviet Union
tt0038668,movie,The Kid from Brooklyn,The Kid from Brooklyn,1946,113,"Comedy,Music,Sport",USA
tt0038669,movie,The Killers,The Killers,1946,103,"Crime,Drama,Film-Noir",USA
tt0038675,movie,Crisis,Kris,1946,93,"Drama,Romance",Sweden
tt0038676,movie,Kristin Commands,Kristin kommenderar,1946,96,Comedy,Sweden
tt0038680,movie,Lady Luck,Lady Luck,1946,97,Comedy,USA
tt0038688,movie,Levoton veri,Levoton veri,1946,91,"Drama,Romance",Finland
tt0038691,movie,Life with Blondie,Life with Blondie,1945,69,Comedy,USA
tt0038694,movie,Little Giant,Little Giant,1946,91,Comedy,USA
tt0038699,movie,Live Wires,Live Wires,1946,65,"Comedy,Crime",USA
tt0038700,movie,The Locket,The Locket,1946,85,"Crime,Drama,Film-Noir",USA
tt0038703,movie,Lost City of the Jungle,Lost City of the Jungle,1946,265,"Action,Adventure",USA
tt0038704,movie,Love Laughs at Andy Hardy,Love Laughs at Andy Hardy,1946,93,"Comedy,Romance",USA
tt0038705,movie,Lover Come Back,Lover Come Back,1946,90,"Comedy,Romance",USA
tt0038706,movie,Louisa,"Loviisa, Niskavuoren nuori emäntä",1946,85,"Drama,Romance",Finland
tt0038711,movie,Back Streets of Paris,Macadam,1946,100,"Crime,Drama",France
tt0038714,movie,The Madonna's Secret,The Madonna's Secret,1946,79,"Crime,Drama,Film-Noir",USA
tt0038715,movie,Magnificent Doll,Magnificent Doll,1946,90,"Drama,History",USA
tt0038718,movie,Make Mine Music,Make Mine Music,1946,75,"Adventure,Animation,Comedy",USA
tt0038721,movie,The Man I Love,The Man I Love,1946,96,"Drama,Film-Noir,Music",USA
tt0038727,movie,Margie,Margie,1946,94,"Comedy,Music,Romance",USA
tt0038728,movie,The Room Upstairs,Martin Roumagnac,1946,115,"Crime,Drama,Romance",France
tt0038731,movie,The Mask of Diijon,The Mask of Diijon,1946,73,"Drama,Film-Noir,Mystery",USA
tt0038733,movie,Stairway to Heaven,A Matter of Life and Death,1946,104,"Comedy,Drama,Fantasy",UK
tt0038739,movie,The Mighty McGurk,The Mighty McGurk,1947,85,"Action,Adventure,Comedy",USA
tt0038747,movie,Monsieur Beaucaire,Monsieur Beaucaire,1946,93,"Adventure,Comedy,History",USA
tt0038752,movie,Mr. Ace,Mr. Ace,1946,84,"Action,Drama,Romance",USA
tt0038753,movie,Mr. Hex,Mr. Hex,1946,63,"Comedy,Crime,Music",USA
tt0038761,movie,My Brother Talks to Horses,My Brother Talks to Horses,1947,92,Comedy,USA
tt0038762,movie,My Darling Clementine,My Darling Clementine,1946,97,"Biography,Drama,Romance",USA
tt0038764,movie,My Pal Trigger,My Pal Trigger,1946,79,"Action,Drama,Music",USA
tt0038765,movie,My Reputation,My Reputation,1946,94,"Drama,Romance",USA
tt0038766,movie,Mysterious Intruder,Mysterious Intruder,1946,61,"Crime,Film-Noir,Mystery",USA
tt0038773,movie,Never Say Goodbye,Never Say Goodbye,1946,97,Comedy,USA
tt0038774,movie,Night Editor,Night Editor,1946,68,"Crime,Drama,Film-Noir",USA
tt0038776,movie,Night and Day,Night and Day,1946,128,"Biography,Drama,Musical",USA
tt0038777,movie,A Night in Casablanca,A Night in Casablanca,1946,85,Comedy,USA
tt0038778,movie,Night in Paradise,Night in Paradise,1946,84,"Comedy,Drama,Fantasy",USA
tt0038779,movie,"No Leave, No Love","No Leave, No Love",1946,119,Comedy,USA
tt0038780,movie,Nobody Lives Forever,Nobody Lives Forever,1946,100,"Crime,Drama,Film-Noir",USA
tt0038782,movie,Nocturne,Nocturne,1946,87,"Crime,Drama,Film-Noir",USA
tt0038784,movie,Non coupable,Non coupable,1947,95,"Crime,Drama",France
tt0038787,movie,Notorious,Notorious,1946,102,"Drama,Film-Noir,Romance",USA
tt0038788,movie,The Notorious Lone Wolf,The Notorious Lone Wolf,1946,64,"Comedy,Mystery",USA
tt0038794,movie,O.S.S.,O.S.S.,1946,108,"Drama,War",USA
tt0038795,movie,Of Human Bondage,Of Human Bondage,1946,105,Drama,USA
tt0038802,movie,One More Tomorrow,One More Tomorrow,1946,87,"Comedy,Drama,Romance",USA
tt0038810,movie,Morning for the Osone Family,Ôsone-ke no ashita,1946,81,Drama,Japan
tt0038813,movie,The Other One,La otra,1946,98,"Crime,Drama,Mystery",Mexico
tt0038821,movie,The Overlanders,The Overlanders,1946,91,"Adventure,Western","UK, Australia"
tt0038824,movie,Panique,Panique,1946,99,"Crime,Drama",France
tt0038826,movie,Pardon My Past,Pardon My Past,1945,88,"Action,Comedy,Romance",USA
tt0038830,movie,Pengar - en tragikomisk saga,Pengar - en tragikomisk saga,1946,97,Comedy,Sweden
tt0038831,movie,People Are Funny,People Are Funny,1946,93,Musical,USA
tt0038832,movie,The Perfect Marriage,The Perfect Marriage,1946,88,Comedy,USA
tt0038839,movie,The Phantom Thief,The Phantom Thief,1946,65,"Crime,Drama,Mystery",USA
tt0038841,movie,Pyatnadtsatiletniy kapitan,Pyatnadtsatiletniy kapitan,1946,83,"Adventure,Family",Soviet Union
tt0038842,movie,Piccadilly Incident,Piccadilly Incident,1946,103,"Drama,War",UK
tt0038853,movie,Gates of the Night,Les portes de la nuit,1946,120,"Drama,Fantasy,Mystery",France
tt0038854,movie,The Postman Always Rings Twice,The Postman Always Rings Twice,1946,113,"Crime,Drama,Film-Noir",USA
tt0038863,movie,Mr. Orchid,Le père tranquille,1946,95,"Comedy,Drama,War",France
tt0038870,movie,Cross of Love,Rakkauden risti,1946,99,"Drama,Romance",Finland
tt0038873,movie,The Razor's Edge,The Razor's Edge,1946,145,"Drama,Romance",USA
tt0038877,movie,Renegade Girl,Renegade Girl,1946,65,Western,USA
tt0038878,movie,Renegades,Renegades,1946,87,"Action,Drama,Romance",USA
tt0038889,movie,Roll on Texas Moon,Roll on Texas Moon,1946,68,Western,USA
tt0038890,movie,"Rome, Open City",Roma città aperta,1945,103,"Drama,Thriller,War",Italy
tt0038891,movie,Roma città libera,Roma città libera,1946,81,"Comedy,Drama",Italy
tt0038905,movie,San Quentin,San Quentin,1946,66,"Drama,Romance",USA
tt0038908,movie,A Scandal in Paris,A Scandal in Paris,1946,100,"Adventure,Comedy,Crime",USA
tt0038911,movie,Secret Flight,School for Secrets,1946,102,"Drama,War",UK
tt0038913,movie,Shoeshine,Sciuscià,1946,87,Drama,Italy
tt0038916,movie,The Secret Heart,The Secret Heart,1946,97,"Drama,Romance",USA
tt0038917,movie,The Secret of the Whistler,The Secret of the Whistler,1946,65,"Crime,Drama,Film-Noir",USA
tt0038922,movie,Sentimental Journey,Sentimental Journey,1946,94,Drama,USA
tt0038924,movie,The Seventh Veil,The Seventh Veil,1945,94,"Drama,Music",UK
tt0038926,movie,The Shadow Returns,The Shadow Returns,1946,61,"Comedy,Crime,Mystery",USA
tt0038927,movie,Shadow of a Woman,Shadow of a Woman,1946,78,"Drama,Film-Noir,Thriller",USA
tt0038928,movie,Shadowed,Shadowed,1946,70,"Crime,Drama,Film-Noir",USA
tt0038929,movie,Shadows Over Chinatown,Shadows Over Chinatown,1946,64,"Crime,Mystery",USA
tt0038934,movie,She-Wolf of London,She-Wolf of London,1946,61,"Crime,Horror,Mystery",USA
tt0038937,movie,Shock,Shock,1946,70,"Film-Noir,Thriller",USA
tt0038938,movie,The Show-Off,The Show-Off,1946,83,"Comedy,Romance",USA
tt0038948,movie,Sister Kenny,Sister Kenny,1946,116,"Biography,Drama",USA
tt0038955,movie,Smoky,Smoky,1946,87,"Drama,Family,Music",USA
tt0038956,movie,Smooth as Silk,Smooth as Silk,1946,64,"Crime,Drama,Film-Noir",USA
tt0038958,movie,So Dark the Night,So Dark the Night,1946,71,"Crime,Drama,Film-Noir",USA
tt0038959,movie,So Goes My Love,So Goes My Love,1946,88,"Biography,Comedy,Drama",USA
tt0038965,movie,Somewhere in the Night,Somewhere in the Night,1946,110,"Crime,Drama,Film-Noir",USA
tt0038968,movie,Song of Arizona,Song of Arizona,1946,68,Western,USA
tt0038969,movie,Song of the South,Song of the South,1946,94,"Animation,Comedy,Family",USA
tt0038970,movie,Sotto il sole di Roma,Sotto il sole di Roma,1948,95,"Comedy,Drama",Italy
tt0038973,movie,Specter of the Rose,Specter of the Rose,1946,90,"Drama,Film-Noir,Music",USA
tt0038974,movie,The Spider Woman Strikes Back,The Spider Woman Strikes Back,1946,59,"Drama,Horror,Thriller",USA
tt0038975,movie,The Spiral Staircase,The Spiral Staircase,1946,83,"Drama,Horror,Mystery",USA
tt0038976,movie,Spook Busters,Spook Busters,1946,68,"Comedy,Mystery",USA
tt0038979,movie,Stagecoach to Denver,Stagecoach to Denver,1946,56,Western,USA
tt0038982,movie,Step by Step,Step by Step,1946,62,"Crime,Drama,Film-Noir",USA
tt0038984,movie,A Stolen Life,A Stolen Life,1946,109,Drama,USA
tt0038986,movie,Strange Impersonation,Strange Impersonation,1946,68,"Drama,Film-Noir,Thriller",USA
tt0038988,movie,The Strange Love of Martha Ivers,The Strange Love of Martha Ivers,1946,116,"Drama,Film-Noir,Romance",USA
tt0038990,movie,The Strange Woman,The Strange Woman,1946,100,"Drama,Film-Noir,Romance",USA
tt0038991,movie,The Stranger,The Stranger,1946,95,"Crime,Drama,Film-Noir",USA
tt0039000,movie,Suspense,Suspense,1946,101,"Drama,Film-Noir,Romance",USA
tt0039001,movie,Swamp Fire,Swamp Fire,1946,69,"Action,Adventure,Drama",USA
tt0039003,movie,Swing Parade of 1946,Swing Parade of 1946,1946,74,"Comedy,Drama,Music",USA
tt0039004,movie,Pastoral Symphony,La symphonie pastorale,1946,110,Drama,France
tt0039011,movie,Tarzan and the Leopard Woman,Tarzan and the Leopard Woman,1946,72,"Action,Adventure,Romance",USA
tt0039017,movie,Terror by Night,Terror by Night,1946,60,"Crime,Drama,Film-Noir",USA
tt0039020,movie,That Brennan Girl,That Brennan Girl,1946,95,"Drama,Romance",USA
tt0039023,movie,They Made Me a Killer,They Made Me a Killer,1946,64,"Crime,Drama,Film-Noir",USA
tt0039026,movie,Three Little Girls in Blue,Three Little Girls in Blue,1946,100,Musical,USA
tt0039029,movie,Three Strangers,Three Strangers,1946,92,"Crime,Drama,Film-Noir",USA
tt0039031,movie,Three Wise Fools,Three Wise Fools,1946,90,"Comedy,Drama,Fantasy",USA
tt0039032,movie,The Thrill of Brazil,The Thrill of Brazil,1946,91,"Comedy,Music,Romance",USA
tt0039036,movie,Till the End of Time,Till the End of Time,1946,105,"Drama,Romance,War",USA
tt0039037,movie,The Time of Their Lives,The Time of Their Lives,1946,82,"Comedy,Family,Fantasy",USA
tt0039038,movie,"The Time, the Place and the Girl","The Time, the Place and the Girl",1946,105,"Comedy,Musical,Romance",USA
tt0039040,movie,To Each His Own,To Each His Own,1946,122,"Drama,Romance",USA
tt0039041,movie,Tomorrow Is Forever,Tomorrow Is Forever,1946,104,"Drama,Romance,War",USA
tt0039047,movie,Los tres García,Los tres García,1947,118,"Comedy,Romance",Mexico
tt0039053,movie,Two Guys from Milwaukee,Two Guys from Milwaukee,1946,90,Comedy,USA
tt0039054,movie,Two Sisters from Boston,Two Sisters from Boston,1946,112,"Comedy,Musical",USA
tt0039055,movie,Two Smart People,Two Smart People,1946,93,"Crime,Drama,Romance",USA
tt0039056,movie,Two Years Before the Mast,Two Years Before the Mast,1946,98,"Action,Adventure,Drama",USA
tt0039061,movie,Un revenant,Un revenant,1946,100,Drama,France
tt0039066,movie,Undercurrent,Undercurrent,1946,116,"Drama,Film-Noir,Thriller",USA
tt0039067,movie,The Unknown,The Unknown,1946,70,"Action,Crime,Mystery",USA
tt0039073,movie,Up Goes Maisie,Up Goes Maisie,1946,89,Comedy,USA
tt0039074,movie,Utamaro and His Five Women,Utamaro o meguru gonin no onna,1946,106,Drama,Japan
tt0039076,movie,Valley of the Zombies,Valley of the Zombies,1946,56,"Action,Drama,Horror",USA
tt0039080,movie,The Verdict,The Verdict,1946,86,"Crime,Drama,Film-Noir",USA
tt0039082,movie,The Virginian,The Virginian,1946,87,"Adventure,Drama,Romance",USA
tt0039087,movie,¡Vuelven los García!,¡Vuelven los García!,1947,113,"Comedy,Romance",Mexico
tt0039090,movie,No Regrets for Our Youth,Waga seishun ni kuinashi,1946,110,Drama,Japan
tt0039095,movie,Wanted for Murder,Wanted for Murder,1946,95,"Crime,Drama",UK
tt0039098,movie,The Well Groomed Bride,The Well Groomed Bride,1946,75,"Comedy,Romance",USA
tt0039101,movie,Whistle Stop,Whistle Stop,1946,85,"Crime,Drama,Film-Noir",USA
tt0039110,movie,Without Reservations,Without Reservations,1946,107,"Comedy,Romance",USA
tt0039111,movie,The Yearling,The Yearling,1946,128,"Drama,Family,Western",USA
tt0039112,movie,The Years Between,The Years Between,1946,88,Drama,UK
tt0039114,movie,Young Widow,Young Widow,1946,100,"Drama,Romance",USA
tt0039116,movie,Ziegfeld Follies,Ziegfeld Follies,1945,110,"Comedy,Musical",USA
tt0039118,movie,Star Without Light,Étoile sans lumière,1946,88,Drama,France
tt0039127,movie,The Thirteenth Hour,The Thirteenth Hour,1947,65,"Film-Noir,Mystery",USA
tt0039132,movie,Admiral Nakhimov,Admiral Nakhimov,1947,89,"Biography,Drama,History",Soviet Union
tt0039133,movie,Adventure Island,Adventure Island,1947,66,"Action,Adventure,Comedy",USA
tt0039135,movie,The Eagle with Two Heads,L'aigle à deux têtes,1948,93,Drama,France
tt0039150,movie,Monelle,Les amoureux sont seuls au monde,1948,105,"Drama,Music,Romance",France
tt0039152,movie,Angel and the Badman,Angel and the Badman,1947,100,"Romance,Western",USA
tt0039154,movie,Anjô-ke no butôkai,Anjô-ke no butôkai,1947,89,Drama,Japan
tt0039155,movie,Antoine & Antoinette,Antoine et Antoinette,1947,78,"Comedy,Drama",France
tt0039157,movie,Apache Rose,Apache Rose,1947,75,Western,USA
tt0039158,movie,Appointment with Crime,Appointment with Crime,1946,90,"Crime,Drama",UK
tt0039160,movie,The Arnelo Affair,The Arnelo Affair,1947,86,"Crime,Drama,Film-Noir",USA
tt0039169,movie,The Bachelor and the Bobby-Soxer,The Bachelor and the Bobby-Soxer,1947,95,"Comedy,Romance",USA
tt0039170,movie,Backlash,Backlash,1947,66,"Crime,Film-Noir,Mystery",USA
tt0039174,movie,Banjo,Banjo,1947,68,"Drama,Family",USA
tt0039178,movie,The Beginning or the End,The Beginning or the End,1947,112,"Biography,Drama,History",USA
tt0039180,movie,Bells of San Angelo,Bells of San Angelo,1947,78,Western,USA
tt0039187,movie,Big Town After Dark,Big Town After Dark,1947,69,"Crime,Drama,Film-Noir",USA
tt0039188,movie,Bill and Coo,Bill and Coo,1948,61,"Family,Fantasy,Musical",USA
tt0039190,movie,The Bishop's Wife,The Bishop's Wife,1947,109,"Comedy,Drama,Fantasy",USA
tt0039191,movie,Black Gold,Black Gold,1947,90,"Drama,History,Sport",USA
tt0039192,movie,Black Narcissus,Black Narcissus,1947,101,Drama,UK
tt0039193,movie,The Black Widow,The Black Widow,1947,180,"Action,Adventure,Crime",USA
tt0039194,movie,Blackmail,Blackmail,1947,67,"Action,Crime,Film-Noir",USA
tt0039195,movie,Blanche Fury,Blanche Fury,1948,90,"Crime,Drama,Mystery",UK
tt0039196,movie,Blaze of Noon,Blaze of Noon,1947,90,"Action,Drama",USA
tt0039197,movie,Blind Spot,Blind Spot,1947,73,"Crime,Drama,Film-Noir",USA
tt0039198,movie,Blonde Savage,Blonde Savage,1947,62,"Action,Adventure,Fantasy",USA
tt0039200,movie,Blondie in the Dough,Blondie in the Dough,1947,69,Comedy,USA
tt0039201,movie,Blondie's Anniversary,Blondie's Anniversary,1947,67,Comedy,USA
tt0039202,movie,Blondie's Big Moment,Blondie's Big Moment,1947,69,"Action,Adventure,Comedy",USA
tt0039203,movie,Blondie's Holiday,Blondie's Holiday,1947,67,Comedy,USA
tt0039204,movie,Body and Soul,Body and Soul,1947,104,"Drama,Film-Noir,Sport",USA
tt0039208,movie,Boomerang!,Boomerang!,1947,88,"Crime,Drama,Film-Noir",USA
tt0039211,movie,Born to Kill,Born to Kill,1947,92,"Crime,Drama,Film-Noir",USA
tt0039213,movie,Borrowed Trouble,Borrowed Trouble,1948,58,Western,USA
tt0039215,movie,Angel and Sinner,Boule de suif,1945,103,Drama,France
tt0039216,movie,Bowery Buckaroos,Bowery Buckaroos,1947,66,"Comedy,Western",USA
tt0039217,movie,The Brasher Doubloon,The Brasher Doubloon,1947,72,"Crime,Drama,Film-Noir",USA
tt0039220,movie,Brighton Rock,Brighton Rock,1948,92,"Crime,Drama",UK
tt0039224,movie,Brute Force,Brute Force,1947,98,"Crime,Drama,Film-Noir",USA
tt0039226,movie,Buck Privates Come Home,Buck Privates Come Home,1947,77,"Action,Comedy,Family",USA
tt0039230,movie,Bury Me Dead,Bury Me Dead,1947,68,"Crime,Drama,Film-Noir",USA
tt0039231,movie,Bush Christmas,Bush Christmas,1947,80,"Action,Adventure,Comedy","UK, Australia"
tt0039233,movie,Tragic Hunt,Caccia tragica,1947,89,"Action,Drama",Italy
tt0039234,movie,A Cage of Nightingales,La cage aux rossignols,1945,89,"Drama,Music",France
tt0039235,movie,Calcutta,Calcutta,1946,83,"Action,Crime,Drama",USA
tt0039236,movie,Calendar Girl,Calendar Girl,1947,88,"Musical,Romance",USA
tt0039242,movie,Captain Boycott,Captain Boycott,1947,92,"Drama,History",UK
tt0039243,movie,Captain from Castile,Captain from Castile,1947,140,"Adventure,Drama,History",USA
tt0039244,movie,Carnegie Hall,Carnegie Hall,1947,144,"Drama,Music",USA
tt0039245,movie,Carnival in Costa Rica,Carnival in Costa Rica,1947,97,"Music,Romance",USA
tt0039250,movie,Cass Timberlane,Cass Timberlane,1947,119,"Drama,Romance",USA
tt0039255,movie,The Mysterious Rider,Il cavaliere misterioso,1948,90,"Action,Adventure,Drama",Italy
tt0039260,movie,Cheyenne,Cheyenne,1947,99,"Action,Romance,Western",USA
tt0039262,movie,The Chinese Ring,The Chinese Ring,1947,68,Mystery,USA
tt0039266,movie,Christmas Eve,Christmas Eve,1947,90,"Comedy,Drama",USA
tt0039277,movie,Copacabana,Copacabana,1947,92,"Comedy,Musical,Romance",USA
tt0039279,movie,The Corpse Came C.O.D.,The Corpse Came C.O.D.,1947,87,"Adventure,Comedy,Crime",USA
tt0039281,movie,Katy's Love Affair,The Courtneys of Curzon Street,1947,120,Drama,UK
tt0039283,movie,The Crime Doctor's Gamble,The Crime Doctor's Gamble,1947,66,"Action,Adventure,Crime",USA
tt0039288,movie,Cry Wolf,Cry Wolf,1947,83,"Crime,Drama,Mystery",USA
tt0039293,movie,Cynthia,Cynthia,1947,98,"Comedy,Drama",USA
tt0039296,movie,The Eleven O'Clock Woman,La dame d'onze heures,1948,97,"Mystery,Thriller",France
tt0039297,movie,Dancing with Crime,Dancing with Crime,1947,83,"Crime,Drama,Mystery",UK
tt0039299,movie,Dangerous Venture,Dangerous Venture,1947,59,Western,USA
tt0039301,movie,Dark Delusion,Dark Delusion,1947,90,"Drama,Mystery",USA
tt0039302,movie,Dark Passage,Dark Passage,1947,106,"Film-Noir,Thriller",USA
tt0039304,movie,Daybreak,Daybreak,1948,81,Drama,UK
tt0039305,movie,Dead Reckoning,Dead Reckoning,1947,100,"Crime,Drama,Film-Noir",USA
tt0039306,movie,Dear Murderer,Dear Murderer,1947,90,"Crime,Drama",UK
tt0039307,movie,Dear Ruth,Dear Ruth,1947,95,"Comedy,Romance",USA
tt0039308,movie,Deep Valley,Deep Valley,1947,104,"Action,Crime,Drama",USA
tt0039309,movie,Flesh Will Surrender,Il delitto di Giovanni Episcopo,1947,85,Drama,Italy
tt0039310,movie,The Last Vacation,Les dernières vacances,1948,95,"Drama,Romance",France
tt0039311,movie,Desert Fury,Desert Fury,1947,96,"Crime,Drama,Film-Noir",USA
tt0039312,movie,Desire Me,Desire Me,1947,91,"Drama,Romance,War",USA
tt0039313,movie,Desperate,Desperate,1947,73,"Crime,Film-Noir,Thriller",USA
